ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0,0,3,9,23.0,2037,12,19114.12,1824.8433333333328,3,4,3,73,121,28,7.0,11.27,4.0,2,809.98,26.822619623699016,180,1,49.57494921489417,80.41529543900253,0,312.49408867943663,0
1,0,2,9,23.0,2037,12,19114.12,0.0,3,4,3,73,121,0,0.0,11.27,4.0,1,809.98,31.94496005538421,404,1,49.57494921489417,118.28022162236736,0,284.62916249607184,0
2,0,6,9,-500.0,2037,12,19114.12,0.0,3,4,3,73,121,28,7.0,0.0,4.0,1,809.98,28.60935202206993,184,1,49.57494921489417,81.699521264648,0,331.2098628537912,0
3,0,0,9,23.0,2037,12,19114.12,0.0,3,4,3,73,121,50,4.0,6.27,4.0,1,809.98,31.37786186958236,185,1,49.57494921489417,199.4580743910713,0,223.45130972736783,0
4,0,7,9,23.0,2037,12,19114.12,1824.8433333333328,3,4,3,73,121,61,0.0,11.27,4.0,1,809.98,24.797346908844982,186,1,49.57494921489417,41.420153086217326,0,341.48923103222177,0
5,0,5,9,23.0,2037,12,19114.12,0.0,3,4,3,73,121,71,4.0,9.27,4.0,1,809.98,27.26225871052017,187,1,49.57494921489417,62.430172331195294,0,340.4792117872438,0
6,0,4,9,23.0,2037,12,19114.12,1824.8433333333328,3,4,3,73,121,28,0.0,11.27,4.0,1,809.98,22.53759303178384,188,1,49.57494921489417,178.3440674122349,0,244.5653167062043,0
7,0,1,1289,23.0,2500,12,19114.12,1824.8433333333328,3,4,3,73,121,28,6.0,11.27,4.0,1,809.98,23.93379480196552,404,1,49.57494921489417,24.785216509052056,0,358.12416760938714,2
8,0,3,1754,0.0,14,8,34847.84,3037.986666666666,2,4,6,4,251,28,4.0,5.42,2.0,1,605.03,24.46403063758457,236,1,18.816214573128885,104.291825168246,0,470.69062692529184,2
9,0,2,1754,28.0,14,13,34847.84,3037.986666666666,2,4,6,4,251,70,1.0,7.42,2.0,1,605.03,38.550848433956325,237,1,18.816214573128885,40.39123782853101,0,484.5912142650067,0
10,0,6,1754,28.0,14,13,0.0,3037.986666666666,2,1385,6,4,251,28,-1.0,5.42,2.0,2,605.03,33.22495078663659,238,1,18.816214573128885,58.51597569589465,0,466.46647639764313,2
11,0,0,1754,28.0,14,13,34847.84,0.0,2,4,6,4,251,28,0.0,5.42,2.0,1,605.03,39.18265565546884,229,1,18.816214573128885,99.30622796053304,0,465.6762241330048,0
12,0,7,1754,28.0,14,13,34847.84,3037.986666666666,2,4,6,4,251,28,1.0,6.42,2.0,1,605.03,34.97789474709241,230,1,18.816214573128885,130.11542024292334,0,444.8670318506144,0
13,0,5,1754,28.0,14,13,34847.84,3037.986666666666,2,4,6,4,251,28,0.0,5.42,2.0,1,605.03,33.38101020065065,239,1,18.816214573128885,43.47719014435575,0,481.505261949182,0
14,0,4,1754,28.0,14,13,34847.84,0.0,2,4,6,4,251,28,4.0,5.42,2.0,1,605.03,31.131701611553307,240,0,18.816214573128885,70.10177420755677,0,464.8806778859809,0
15,0,1,1754,28.0,14,13,34847.84,3037.986666666666,2,4,6,4,251,28,4.0,5.42,2.0,1,605.03,32.933856293622235,243,1,18.816214573128885,218.90434353388733,0,356.07810855965045,0
16,0,3,1127,34.0,1257,8,143162.64,12187.22,1,5,8,58,106,50,8.0,7.1,3.0,1,1303.01,28.616734823006844,118,1,246.9923194537421,168.413702679309,0,1043.3159778669492,0
17,0,2,1289,34.0,1257,4,143162.64,12187.22,1,5,8,58,106,10,6.0,7.1,3.0,1,1303.01,41.70257342393906,109,1,246.9923194537421,232.86038375993544,0,998.8692967863226,0
18,0,6,1127,34.0,1257,8,143162.64,0.0,1,5,8,58,106,71,7.0,11.1,0.0,1,1303.01,26.51981539154649,110,1,246.9923194537421,0.0,0,715.741367403555,0
19,0,0,1127,34.0,1257,4,143162.64,12187.22,1,5,8,58,106,71,5.0,9.1,3.0,2,1303.01,39.50164810812735,404,1,246.9923194537421,825.2162699393922,0,426.5134106068658,0
20,0,7,1127,34.0,1257,8,143162.64,12187.22,1,5,8,58,106,7,5.0,7.1,3.0,1,1303.01,31.37614957421204,120,1,246.9923194537421,430.9475278803298,0,810.7821526659284,0
21,0,5,1127,34.0,1257,4,143162.64,12187.22,1,5,8,140,106,71,6.0,7.1,3.0,1,1303.01,39.78399345802119,123,1,246.9923194537421,257.80809942568976,0,963.9215811205684,0
22,0,4,1289,34.0,1257,4,143162.64,12187.22,1,5,8,58,106,71,6.0,7.1,3.0,1,1303.01,38.068623627698585,124,1,246.9923194537421,263.17416316163934,0,968.5555173846188,2
23,0,1,1127,34.0,1257,4,143162.64,12187.22,1,5,8,58,106,71,6.0,7.1,3.0,1,1303.01,38.37475294778511,125,1,246.9923194537421,0.0,0,895.494583180492,2
24,0,3,885,54.0,189,5,30689.89,2612.4908333333333,2,5,4,4,1280,5,6.0,1.99,4.0,1,632.46,26.54422872407309,112,1,16.415451659824875,81.22885871073616,0,433.6047729627723,2
25,0,2,885,54.0,189,5,30689.89,2612.4908333333333,2,5,4,4,1280,50,3.0,1.99,4.0,1,632.46,35.279981779008544,113,1,16.415451659824875,124.88181990234848,0,409.95181177116,2
26,0,6,885,55.0,189,5,30689.89,2612.4908333333333,2,5,4,4,1280,28,9.0,1.99,4.0,1,632.46,32.30116343180253,114,0,16.415451659824875,83.40650880252501,0,411.42712287098345,2
27,0,0,885,55.0,189,5,0.0,2612.4908333333333,2,5,4,4,1280,70,6.0,-2.01,4.0,1,632.46,38.132348192570056,115,1,16.415451659824875,272.3340373956682,0,262.4995942778403,2
28,0,7,885,55.0,189,5,30689.89,2612.4908333333333,2,5,4,4,1280,50,6.0,-1.01,4.0,1,632.46,41.15431654696947,116,1,16.415451659824875,0.0,0,359.37491550776383,2
29,0,5,885,55.0,2500,8,30689.89,2612.4908333333333,2,5,4,4,1280,50,6.0,-3.01,4.0,2,632.46,27.4454217928553,117,1,16.415451659824875,84.95284817115969,0,419.8807835023488,2
30,0,4,885,55.0,189,5,30689.89,2612.4908333333333,2,5,4,4,1280,50,0.0,1.99,4.0,1,632.46,26.05639527857161,118,1,16.415451659824875,71.28367488286933,0,443.5499567906391,2
31,0,1,885,55.0,189,5,30689.89,2612.4908333333333,2,5,4,0,1280,39,9.0,1.99,4.0,1,632.46,27.33251492755421,109,1,16.415451659824875,125.61725053231268,0,379.21638114119577,2
32,0,3,499,21.0,1546,2,0.0,2853.3091666666664,7,5,5,2,1001,50,0.0,2.58,4.0,3,943.86,39.79776423199917,297,2,0.0,276.72539431736266,0,288.60552234930395,2
33,0,2,499,21.0,1546,2,35547.71,0.0,7,5,5,2,1001,72,0.0,2.58,4.0,3,943.86,27.02036025389693,298,0,0.0,74.44364104999623,0,460.8872756166704,2
