ID;Customer_ID;Month;Name;Age;SSN;Occupation;Annual_Income;Monthly_Inhand_Salary;Num_Bank_Accounts;Num_Credit_Card;Interest_Rate;Num_of_Loan;Type_of_Loan;Delay_from_due_date;Num_of_Delayed_Payment;Changed_Credit_Limit;Num_Credit_Inquiries;Credit_Mix;Outstanding_Debt;Credit_Utilization_Ratio;Credit_History_Age;Payment_of_Min_Amount;Total_EMI_per_month;Amount_invested_monthly;Payment_Behaviour;Monthly_Balance;Credit_Score
0;0;3;2;23.0;515;12;19114.12;0.0;39;4;3;22;56;28;99;11.27;58;2;809.98;0;180;1;0.0;80.41529543900253;0;0;0
1;0;2;2;23.0;515;12;19114.12;0.0;39;4;3;22;56;0;112;11.27;58;1;809.98;0;404;1;0.0;118.28022162236736;0;0;0
2;0;6;2;-500.0;515;12;19114.12;0.0;39;4;3;22;56;28;99;0.0;58;1;809.98;0;184;1;0.0;81.699521264648;0;0;0
3;0;0;2;23.0;515;12;19114.12;0.0;39;4;3;22;56;50;89;6.27;58;1;809.98;0;185;1;0.0;199.4580743910713;0;0;0
4;0;7;2;23.0;515;12;19114.12;0.0;39;4;3;22;56;61;112;11.27;58;1;809.98;0;186;1;0.0;41.420153086217326;0;0;0
5;0;5;2;23.0;515;12;19114.12;0.0;39;4;3;22;56;70;89;9.27;58;1;809.98;0;187;1;0.0;62.430172331195294;0;0;0
6;0;4;2;23.0;515;12;19114.12;0.0;39;4;3;22;56;28;112;11.27;58;1;809.98;0;188;1;0.0;178.3440674122349;0;0;0
7;0;1;335;23.0;625;12;19114.12;0.0;39;4;3;22;56;28;97;11.27;58;1;809.98;0;404;1;0.0;24.785216509052056;0;0;2
8;0;3;453;0.0;2;8;34847.84;0.0;37;4;6;4;72;28;89;5.42;42;1;605.03;0;236;1;0.0;104.291825168246;0;0;2
9;0;2;453;28.0;2;13;34847.84;0.0;37;4;6;4;72;69;8;7.42;42;1;605.03;0;237;1;0.0;40.39123782853101;0;0;0
10;0;6;453;28.0;2;13;0.0;0.0;37;1385;6;4;72;28;0;5.42;42;2;605.03;0;238;1;0.0;58.51597569589465;0;0;2
11;0;0;453;28.0;2;13;34847.84;0.0;37;4;6;4;72;28;112;5.42;42;1;605.03;0;229;1;0.0;99.30622796053304;0;0;0
12;0;7;453;28.0;2;13;34847.84;0.0;37;4;6;4;72;28;8;6.42;42;1;605.03;0;230;1;0.0;130.11542024292334;0;0;0
13;0;5;453;28.0;2;13;34847.84;0.0;37;4;6;4;72;28;6;5.42;42;1;605.03;0;239;1;0.0;43.47719014435575;0;0;0
14;0;4;453;28.0;2;13;34847.84;0.0;37;4;6;4;72;28;89;5.42;42;1;605.03;0;240;0;0.0;70.10177420755677;0;0;0
15;0;1;453;28.0;2;13;34847.84;0.0;37;4;6;4;72;28;89;5.42;42;1;605.03;0;243;1;0.0;218.90434353388733;0;0;0
16;0;3;290;34.0;325;8;143162.64;1218722.0;1;5;8;16;51;50;105;7.1;55;1;1303.01;0;118;1;0.0;168.413702679309;0;0;0
17;0;2;335;34.0;325;4;143162.64;1218722.0;1;5;8;16;51;10;97;7.1;55;1;1303.01;0;109;1;0.0;232.86038375993544;0;0;0
18;0;6;290;34.0;325;8;143162.64;0.0;1;5;8;16;51;70;99;11.1;85;1;1303.01;0;110;1;0.0;0.0;0;0;0
19;0;0;290;34.0;325;4;143162.64;1218722.0;1;5;8;16;51;70;93;9.1;55;2;1303.01;0;404;1;0.0;825.2162699393922;0;0;0
20;0;7;290;34.0;325;8;143162.64;1218722.0;1;5;8;16;51;7;93;7.1;55;1;1303.01;0;120;1;0.0;430.9475278803298;0;0;0
21;0;5;290;34.0;325;4;143162.64;1218722.0;1;5;8;48;51;70;97;7.1;55;1;1303.01;0;123;1;0.0;257.80809942568976;0;0;0
22;0;4;335;34.0;325;4;143162.64;1218722.0;1;5;8;16;51;70;97;7.1;55;1;1303.01;0;124;1;0.0;263.17416316163934;0;0;2
23;0;1;290;34.0;325;4;143162.64;1218722.0;1;5;8;16;51;70;97;7.1;55;1;1303.01;0;125;1;0.0;0.0;0;0;2
24;0;3;231;54.0;51;5;30689.89;0.0;37;5;4;4;364;5;97;1.99;58;1;632.46;0;112;1;0.0;81.22885871073616;0;0;2
25;0;2;231;54.0;51;5;30689.89;0.0;37;5;4;4;364;50;73;1.99;58;1;632.46;0;113;1;0.0;124.88181990234848;0;0;2
26;0;6;231;55.0;51;5;30689.89;0.0;37;5;4;4;364;28;110;1.99;58;1;632.46;0;114;0;0.0;83.40650880252501;0;0;2
27;0;0;231;55.0;51;5;0.0;0.0;37;5;4;4;364;69;97;-2.01;58;1;632.46;0;115;1;0.0;272.3340373956682;0;0;2
28;0;7;231;55.0;51;5;30689.89;0.0;37;5;4;4;364;50;97;-1.01;58;1;632.46;0;116;1;0.0;0.0;0;0;2
29;0;5;231;55.0;625;8;30689.89;0.0;37;5;4;4;364;50;97;-3.01;58;2;632.46;0;117;1;0.0;84.95284817115969;0;0;2
30;0;4;231;55.0;51;5;30689.89;0.0;37;5;4;4;364;50;112;1.99;58;1;632.46;0;118;1;0.0;71.28367488286933;0;0;2
31;0;1;231;55.0;51;5;30689.89;0.0;37;5;4;0;364;39;110;1.99;58;1;632.46;0;109;1;0.0;125.61725053231268;0;0;2
32;0;3;132;21.0;395;2;0.0;0.0;58;5;5;2;277;50;112;2.58;58;3;943.86;0;297;2;0.0;276.72539431736266;0;0;2
33;0;2;132;21.0;395;2;35547.71;0.0;58;5;5;2;277;71;112;2.58;58;3;943.86;0;298;0;0.0;74.44364104999623;0;0;2
34;0;6;132;21.0;395;2;35547.71;0.0;58;5;5;0;277;50;16;2.58;58;3;943.86;0;289;2;0.0;173.13865100158367;0;0;2
35;0;0;132;21.0;395;2;35547.71;0.0;58;5;5;2;277;6;26;2.58;58;2;943.86;0;290;2;0.0;96.78548508587444;0;0;2
36;0;7;132;21.0;395;2;35547.71;0.0;58;5;5;2;277;71;30;2.58;58;2;943.86;0;299;2;0.0;62.72327834435009;0;0;2
37;0;5;132;21.0;395;2;35547.71;0.0;58;5;5;50;277;50;26;2.58;58;3;943.86;0;300;2;0.0;37.64363788963997;0;0;2
38;0;4;132;21.0;395;2;35547.71;0.0;58;5;5;2;277;7;26;2.58;58;3;943.86;0;303;2;0.0;181.0119827315892;0;0;2
39;0;1;132;21.0;395;2;35547.71;0.0;58;5;5;0;277;6;26;2.58;58;3;943.86;0;304;2;0.0;181.3309009618692;0;0;2
40;0;3;400;31.0;393;7;73928.46;0.0;41;1288;8;2;277;9;10;10.14;42;1;548.2;0;404;1;150150.0;98.67440994166124;0;0;0
41;0;2;400;31.0;393;8;73928.46;0.0;41;5;8;2;277;70;99;10.14;42;1;548.2;0;311;0;0.0;172.93921446875606;0;0;0
42;0;6;400;31.0;393;7;73928.46;0.0;41;5;8;2;277;70;99;10.14;42;1;548.2;0;404;1;0.0;150.05973429800815;0;0;0
43;0;0;400;31.0;393;7;73928.46;0.0;41;5;8;2;277;70;99;10.14;42;1;548.2;0;315;1;0.0;618.2023912505837;0;0;0
44;0;7;400;31.0;393;7;73928.46;0.0;41;5;5318;2;277;8;99;10.14;42;2;548.2;0;316;1;0.0;177.95183568608738;0;0;0
45;0;5;400;31.0;393;7;73928.46;0.0;41;5;8;2;277;69;99;10.14;42;1;548.2;0;404;1;155150.0;235.79032503182023;0;0;0
46;0;4;400;31.0;393;7;73928.46;0.0;41;5;8;2;277;70;89;9.14;42;2;548.2;0;318;1;0.0;348.5093995125948;0;0;2
47;0;1;400;31.0;393;7;73928.46;0.0;41;5;8;2;277;70;99;10.14;85;1;548.2;0;319;1;0.0;42.63559025189578;0;0;0
48;0;3;382;33.0;282;7;131313.4;0.0;0;1;8;14;153;5;73;9.34;42;1;352.16;0;296;0;0.0;378.1712535207537;0;0;0
49;0;2;382;34.0;282;7;131313.4;0.0;0;1;8;14;153;0;41;15.34;58;1;352.16;0;297;1;0.0;698.8732707169384;0;0;0
50;0;6;382;34.0;282;7;131313.4;0.0;0;1;8;14;153;5;73;9.34;58;1;352.16;0;298;0;0.0;188.0643210997384;0;0;0
51;0;0;382;34.0;625;7;131313.4;0.0;0;1;8;14;153;5;41;8.34;58;1;352.16;0;289;1;238340.0;337.43495631738324;0;0;0
52;0;7;382;34.0;282;7;131313.4;0.0;0;1;8;14;153;5;89;9.34;58;1;352.16;0;290;1;326620.0;263.3789089320552;0;0;0
53;0;5;382;34.0;282;7;131313.4;0.0;0;1;8;0;153;5;112;11.34;58;1;352.16;0;299;1;0.0;86.56638801207531;0;0;2
54;0;4;382;0.0;625;7;10909427.0;0.0;0;1;8;14;153;5;112;9.34;58;1;352.16;0;300;1;0.0;930.3918977796664;0;0;0
55;0;1;382;34.0;282;7;131313.4;0.0;0;1;8;14;153;5;41;9.34;58;1;352.16;0;303;1;0.0;870.52238171816;0;0;0
56;0;3;39;7580.0;329;8;0.0;0.0;63;7;15;16;407;29;12;17.13;64;3;1704.18;0;404;0;0.0;162.4410091967751;0;0;1
57;0;2;39;30.0;329;8;34081.38;2611115.0;63;7;15;16;407;29;23;17.13;64;2;1704.18;0;81;2;0.0;38.4369827577036;0;0;1
